srcip,dstip,srcport,dstport,proto,td,pkt,byt,label
3232261223,2605087519,45895,8080,tcp,2.998543,3.0,0.0,1
3232261223,3203767059,35252,18666,tcp,2.998544,3.0,0.0,0
3232261223,1580135088,41786,9527,tcp,2.998792,3.0,0.0,1
3232261223,3375464144,41288,23,tcp,2.998792,3.0,0.0,1
3232261223,3589249548,123,123,udp,0.01599,1.0,48.0,0
3232261223,136406796,58956,2323,tcp,2.999292,3.0,0.0,1
3232261223,1132772801,48158,5657,tcp,2.999042,3.0,0.0,0
3232261223,2247008569,49499,23,tcp,2.999042,3.0,0.0,1
3232261223,1415392405,49222,23,tcp,2.999042,3.0,0.0,1
3232261223,2709995499,46019,23,tcp,2.998293,3.0,0.0,1
3232261223,1286300364,60299,8080,tcp,2.998793,3.0,0.0,1
3232261223,1664614270,48832,8080,tcp,2.998791,3.0,0.0,1
3232261223,1909544479,49716,2323,tcp,2.998294,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001247,1.0,48.0,0
3232261223,3015417394,49028,8080,tcp,2.999043,3.0,0.0,1
3232261223,2874290854,56106,23,tcp,2.998542,3.0,0.0,1
3232261223,867578862,51526,3133,tcp,2.998792,3.0,0.0,0
3232261223,1078587158,45990,23,tcp,2.998792,3.0,0.0,1
3232261223,2161941866,46365,61291,tcp,2.998542,3.0,0.0,0
3232261223,2718895552,53210,8080,tcp,2.998792,3.0,0.0,1
3232261223,456702929,46639,23,tcp,2.998543,3.0,0.0,1
3232261223,910276926,48275,8080,tcp,2.999042,3.0,0.0,1
3232261223,1792745826,58398,2323,tcp,2.999294,3.0,0.0,1
3232261223,3700087879,49838,9527,tcp,2.999041,3.0,0.0,1
3232261223,414667282,35577,8080,tcp,2.998792,3.0,0.0,1
3232261223,1300974201,58158,33465,tcp,2.99904,3.0,0.0,0
3232261223,1707692085,45046,23,tcp,2.998543,3.0,0.0,1
3232261223,837565545,48754,23,tcp,2.998793,3.0,0.0,1
3232261223,3058790362,44519,8080,tcp,2.998541,3.0,0.0,1
3232261223,3323412652,33954,23,tcp,2.998542,3.0,0.0,1
3232261223,1088113362,48236,23,tcp,2.998794,3.0,0.0,1
3232261223,1109636150,51161,23,tcp,2.998791,3.0,0.0,1
3232261223,3034554467,49481,9527,tcp,2.998792,3.0,0.0,1
3232261223,2448464592,35511,23,tcp,2.998542,3.0,0.0,1
3232261223,147696483,60026,9527,tcp,2.998542,3.0,0.0,1
3232261223,3536785205,40444,13628,tcp,2.998543,3.0,0.0,0
3232261223,1876339770,45725,8080,tcp,2.998541,3.0,0.0,1
3232261223,1391658390,57779,23,tcp,2.998792,3.0,0.0,1
3232261223,345707552,40390,23,tcp,2.999041,3.0,0.0,1
3232261223,3196939315,58348,8080,tcp,2.999292,3.0,0.0,1
3232261223,2747125012,46114,8080,tcp,2.999042,3.0,0.0,1
3232261223,287341204,59784,23,tcp,2.999042,3.0,0.0,1
3232261223,405482977,49186,23,tcp,2.998542,3.0,0.0,1
3232261223,2770729120,37015,8080,tcp,2.999042,3.0,0.0,1
3232261223,973635925,33266,8080,tcp,2.998295,3.0,0.0,1
3232261223,3230170920,45109,8080,tcp,2.998544,3.0,0.0,1
3232261223,1814640616,51650,29164,tcp,2.998543,3.0,0.0,0
3232261223,1282875413,46113,23,tcp,2.998795,3.0,0.0,1
3232261223,1507710594,123,123,udp,0.003996,1.0,48.0,0
3232261223,1436342706,38169,8080,tcp,2.998793,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001496,1.0,48.0,0
3232261223,669799421,38295,2323,tcp,2.998543,3.0,0.0,1
3232261223,3018816422,46419,8080,tcp,2.998542,3.0,0.0,1
3232261223,1132569151,42562,23,tcp,2.998543,3.0,0.0,1
3232261223,1803609428,57160,23,tcp,2.998541,3.0,0.0,1
3232261223,152782553,49118,8080,tcp,2.999042,3.0,0.0,1
3232261223,2231268604,55673,23,tcp,2.999292,3.0,0.0,1
3232261223,1389607323,39912,8080,tcp,2.99904,3.0,0.0,1
3232261223,633038892,123,123,udp,0.026482,1.0,48.0,0
3232261223,2578693574,53302,23,tcp,2.999042,3.0,0.0,1
3232261223,2844458335,50098,9647,tcp,2.999044,3.0,0.0,0
3232261223,2861099131,54850,8080,tcp,2.998542,3.0,0.0,1
3232261223,1264242596,33655,8080,tcp,2.998796,3.0,0.0,1
3232261223,73125254,58984,23,tcp,2.998792,3.0,0.0,1
3232261223,1509595326,40458,23,tcp,2.998795,3.0,0.0,1
3232261223,744597740,56431,23,tcp,2.998792,3.0,0.0,1
3232261223,1522194487,45856,43445,tcp,2.998793,3.0,0.0,0
3232261223,2683682094,53454,23,tcp,2.998796,3.0,0.0,1
3232261223,1395431571,39350,8080,tcp,2.998803,3.0,0.0,1
3232261223,3684934039,56326,23,tcp,2.998543,3.0,0.0,1
3232261223,1133162025,57941,8080,tcp,2.999292,3.0,0.0,1
3232261223,3673549808,41109,23,tcp,2.99904,3.0,0.0,1
3232261223,874019696,48599,23,tcp,2.998543,3.0,0.0,1
3232261223,3589249548,123,123,udp,0.014489,1.0,48.0,0
3232261223,3207686299,48503,32168,tcp,2.999291,3.0,0.0,0
3232261223,2480814489,39881,23,tcp,2.999041,3.0,0.0,1
3232261223,1215763559,51999,23,tcp,2.999042,3.0,0.0,1
3232261223,1119589613,49373,8080,tcp,2.999292,3.0,0.0,1
3232261223,1862583970,36806,9527,tcp,2.998543,3.0,0.0,1
3232261223,3244914299,42519,23,tcp,2.998796,3.0,0.0,1
3232261223,1521175502,49689,23,tcp,2.998544,3.0,0.0,1
3232261223,2256723365,59316,2323,tcp,2.998542,3.0,0.0,1
3232261223,1424071432,35495,3350,tcp,2.998793,3.0,0.0,0
3232261223,2274175189,47473,23,tcp,2.998542,3.0,0.0,1
3232261223,1357318053,58109,23,tcp,2.999042,3.0,0.0,1
3232261223,2109112007,42168,56280,tcp,2.998795,3.0,0.0,0
3232261223,2481415173,123,123,udp,0.001245,1.0,48.0,0
3232261223,2277505981,50987,43263,tcp,2.998542,3.0,0.0,0
3232261223,1316530605,54156,23,tcp,2.998543,3.0,0.0,1
3232261223,1886700410,57776,23,tcp,2.998792,3.0,0.0,1
3232261223,1119941478,37439,23,tcp,2.998794,3.0,0.0,1
3232261223,962644509,43436,30084,tcp,2.999043,3.0,0.0,0
3232261223,3029529858,46918,8080,tcp,2.999293,3.0,0.0,1
3232261223,3356878397,35324,8080,tcp,2.998792,3.0,0.0,1
3232261223,2175460482,32982,9527,tcp,2.999041,3.0,0.0,1
3232261223,2499376415,56922,9527,tcp,2.998543,3.0,0.0,1
3232261223,755631404,40325,8080,tcp,2.998791,3.0,0.0,1
3232261223,1995104470,45805,9527,tcp,2.99804,3.0,0.0,1
3232261223,3004142860,44566,2323,tcp,2.998541,3.0,0.0,1
3232261223,1273194342,43881,23,tcp,2.998792,3.0,0.0,1
3232261223,994707461,51157,23,tcp,2.998792,3.0,0.0,1
3232261223,2541449604,48131,23,tcp,2.998793,3.0,0.0,1
3232261223,2011443882,50509,8080,tcp,2.998543,3.0,0.0,1
3232261223,2105654595,33785,23,tcp,2.998795,3.0,0.0,1
3232261223,1840082284,49509,23,tcp,2.99879,3.0,0.0,1
3232261223,862261685,49419,8080,tcp,2.998793,3.0,0.0,1
3232261223,1384990524,35233,23,tcp,2.998562,3.0,0.0,1
3232261223,2237818214,37831,23,tcp,2.99904,3.0,0.0,1
3232261223,2124015230,51835,8080,tcp,2.999315,3.0,0.0,1
3232261223,2164356082,37816,9527,tcp,2.99904,3.0,0.0,1
3232261223,1729300419,41509,2323,tcp,2.9993,3.0,0.0,1
3232261223,3013188883,50545,2323,tcp,2.99833,3.0,0.0,1
3232261223,1587348117,33985,23,tcp,2.998815,3.0,0.0,1
3232261223,1226125922,49378,9527,tcp,2.998547,3.0,0.0,1
3232261223,2502677303,56576,9527,tcp,2.998541,3.0,0.0,1
3232261223,2338564718,47277,23,tcp,2.998794,3.0,0.0,1
3232261223,1534249452,58865,8080,tcp,2.999045,3.0,0.0,1
3232261223,1598132659,34705,29943,tcp,2.998792,3.0,0.0,0
3232261223,2293011415,49278,2323,tcp,2.998797,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001241,1.0,48.0,0
3232261223,1174674930,44097,52472,tcp,2.998794,3.0,0.0,0
3232261223,3645465982,47659,8080,tcp,2.998565,3.0,0.0,1
3232261223,2436403315,55199,9527,tcp,2.998793,3.0,0.0,1
3232261223,1507710594,123,123,udp,0.003747,1.0,48.0,0
3232261223,520719178,40099,23,tcp,2.998567,3.0,0.0,1
3232261223,1635077203,59258,18223,tcp,2.999061,3.0,0.0,0
3232261223,1824730249,37156,2323,tcp,2.99904,3.0,0.0,1
3232261223,1173958996,57132,23,tcp,2.999293,3.0,0.0,1
3232261223,633038892,123,123,udp,0.026743,1.0,48.0,0
3232261223,1537362867,44917,23,tcp,2.999062,3.0,0.0,1
3232261223,874424565,53966,23,tcp,0.030482,1.0,0.0,1
3232261223,3233149740,36935,8080,tcp,2.998816,3.0,0.0,1
3232261223,3040664556,32879,23,tcp,2.998536,3.0,0.0,1
3232261223,1524689425,46081,8080,tcp,0.044247,1.0,0.0,1
3232261223,3677851168,46601,2323,tcp,2.998541,3.0,0.0,1
3232261223,2216301171,37695,23,tcp,2.998545,3.0,0.0,1
3232261223,3260621811,41396,26426,tcp,2.999039,3.0,0.0,0
3232261223,3500025010,48007,23,tcp,2.998538,3.0,0.0,1
3232261223,2964937870,49145,23,tcp,2.998536,3.0,0.0,1
3232261223,3582416292,59993,23,tcp,2.512069,3.0,0.0,1
3232261223,869821045,53779,23,tcp,2.998545,3.0,0.0,1
1432052876,3232261223,3,1,icmp,3.04976,3.0,180.0,0
3232261223,1084813197,35895,2323,tcp,2.999049,3.0,0.0,1
3232261223,1514197255,49590,23,tcp,2.998545,3.0,0.0,1
3232261223,2042236787,43937,23,tcp,2.998793,3.0,0.0,1
3232261223,985856094,57360,43235,tcp,2.998791,3.0,0.0,0
3232261223,611352865,56702,8080,tcp,2.998537,3.0,0.0,1
3232261223,1048135768,51313,8080,tcp,2.999046,3.0,0.0,1
3232261223,1584470855,59361,23,tcp,0.067482,1.0,0.0,1
3232261223,3589249548,123,123,udp,0.01449,1.0,48.0,0
3232261223,1700107001,60607,23,tcp,2.998807,3.0,0.0,1
3232261223,67798458,43402,2349,tcp,2.999063,3.0,0.0,0
3232261223,3469126100,45695,58900,tcp,2.998539,3.0,0.0,0
3232261223,1835103863,39718,23,tcp,2.998791,3.0,0.0,1
3232261223,2322275936,46264,23,tcp,2.998793,3.0,0.0,1
3232261223,3049674027,39542,9527,tcp,2.998543,3.0,0.0,1
3232261223,664323367,34815,23,tcp,2.999044,3.0,0.0,1
3232261223,2103247376,43934,23,tcp,2.998794,3.0,0.0,1
3232261223,664904808,50929,8080,tcp,2.998808,3.0,0.0,1
3232261223,3008846749,54275,23,tcp,0.629158,1.0,0.0,1
3232261223,290146780,55473,2323,tcp,2.998812,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001245,1.0,48.0,0
3232261223,1234788224,55416,2323,tcp,2.998542,3.0,0.0,1
3232261223,3010188248,36373,2323,tcp,0.242612,1.0,0.0,1
3232261223,3478403715,53382,23,tcp,2.999042,3.0,0.0,1
3232261223,2191831277,44071,8080,tcp,2.999042,3.0,0.0,1
3232261223,1428233595,53868,23,tcp,2.998796,3.0,0.0,1
3232261223,1293671560,36584,23,tcp,2.998545,3.0,0.0,1
3232261223,1239611973,39923,53893,tcp,2.998812,3.0,0.0,0
3232261223,2371365645,34137,2323,tcp,2.999068,3.0,0.0,1
3232261223,2732210704,36734,23,tcp,2.998811,3.0,0.0,1
3232261223,3519566370,46435,9527,tcp,2.99879,3.0,0.0,1
3232261223,3650785155,33829,23,tcp,2.99854,3.0,0.0,1
3232261223,1323404594,59119,8080,tcp,2.999043,3.0,0.0,1
3232261223,2666106585,36651,23,tcp,2.998544,3.0,0.0,1
3232261223,85722611,35562,23,tcp,2.999046,3.0,0.0,1
3232261223,1639318135,43920,23,tcp,2.998543,3.0,0.0,1
3232261223,218894810,60697,23,tcp,2.998792,3.0,0.0,1
3232261223,1640128457,58098,23,tcp,2.998815,3.0,0.0,1
3232261223,3305146583,54879,23,tcp,2.999066,3.0,0.0,1
3232261223,3159613594,60781,23,tcp,2.99879,3.0,0.0,1
3232261223,3189033609,56682,7861,tcp,2.999045,3.0,0.0,0
3232261223,3379534998,36571,2323,tcp,2.998788,3.0,0.0,1
3232261223,2954506393,56235,8080,tcp,2.998538,3.0,0.0,1
3232261223,3299039341,34258,9527,tcp,2.99882,3.0,0.0,1
3232261223,3647312811,40709,8080,tcp,2.999043,3.0,0.0,1
3232261223,2794282266,34720,9527,tcp,2.999043,3.0,0.0,1
3232261223,2556089307,34819,23,tcp,2.998555,3.0,0.0,1
3232261223,2819748994,56411,8080,tcp,2.998818,3.0,0.0,1
3232261223,1378917414,35984,35086,tcp,2.99854,3.0,0.0,0
3232261223,2457937260,46527,2323,tcp,2.998791,3.0,0.0,1
3232261223,3723718903,58735,8080,tcp,2.999048,3.0,0.0,1
3232261223,3722268348,53181,2323,tcp,2.998559,3.0,0.0,1
3232261223,2331802870,48289,23,tcp,2.998565,3.0,0.0,1
3232261223,344170204,39989,3989,tcp,2.9988,3.0,0.0,0
3232261223,2354720881,60128,2323,tcp,2.998789,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001246,1.0,48.0,0
3232261223,1162920170,46649,2323,tcp,2.999293,3.0,0.0,1
3232261223,1884430614,37666,9527,tcp,2.99904,3.0,0.0,1
3232261223,3183290286,37182,23,tcp,2.998793,3.0,0.0,1
3232261223,3140062456,57369,20291,tcp,2.998795,3.0,0.0,0
3232261223,1507710594,123,123,udp,0.003725,1.0,48.0,0
3232261223,2688449287,34618,8080,tcp,2.998794,3.0,0.0,1
3232261223,2967006096,36275,23,tcp,2.998814,3.0,0.0,1
3232261223,227753173,49937,8080,tcp,2.999032,3.0,0.0,1
3232261223,633038892,123,123,udp,0.026712,1.0,48.0,0
3232261223,1016011437,44917,23,tcp,0.343061,1.0,0.0,1
3232261223,3216384313,33832,23,tcp,2.999041,3.0,0.0,1
3232261223,2176142335,40976,2323,tcp,2.998793,3.0,0.0,1
3232261223,180993358,54199,9527,tcp,2.992544,3.0,0.0,1
3232261223,2539938028,59883,8080,tcp,2.998791,3.0,0.0,1
3232261223,715150801,44524,23,tcp,2.998543,3.0,0.0,1
3232261121,3232261223,3,1,icmp,3.00004,3.0,180.0,0
3232261223,1964419523,55714,23,tcp,2.998543,3.0,0.0,1
3232261223,3518975939,44130,2323,tcp,2.998546,3.0,0.0,1
3232261223,2594795940,53837,8080,tcp,2.998293,3.0,0.0,1
3232261223,1359644825,59986,23,tcp,2.998793,3.0,0.0,1
3232261223,397933519,52615,23,tcp,2.998294,3.0,0.0,1
3232261223,3692580640,56912,23,tcp,2.999041,3.0,0.0,1
3232261223,3710573725,46788,23,tcp,2.999042,3.0,0.0,1
3232261223,3207684412,50893,23,tcp,2.999043,3.0,0.0,1
3232261223,3113790543,59326,23,tcp,2.998543,3.0,0.0,1
3232261223,2496135365,50555,8080,tcp,2.998543,3.0,0.0,1
3232261223,807229355,44270,23,tcp,2.999291,3.0,0.0,1
3232261223,3589249548,123,123,udp,0.014487,1.0,48.0,0
3232261223,1347075384,45435,11065,tcp,2.998794,3.0,0.0,0
3232261223,575485455,34183,8080,tcp,2.998792,3.0,0.0,1
3232261223,3242589281,33673,21085,tcp,2.998792,3.0,0.0,0
3232261223,1392098253,39305,23,tcp,2.998543,3.0,0.0,1
3232261223,147303966,35294,24630,tcp,2.998793,3.0,0.0,0
3232261223,3327937092,50531,8080,tcp,2.998791,3.0,0.0,1
3232261223,2529215444,57028,23,tcp,2.998546,3.0,0.0,1
3232261223,2557685579,54500,9527,tcp,2.998794,3.0,0.0,1
3232261223,524823886,48405,23,tcp,2.998543,3.0,0.0,1
3232261223,706436353,38109,8080,tcp,2.998793,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001245,1.0,48.0,0
3232261223,3151305710,56636,23,tcp,2.999292,3.0,0.0,1
3232261223,2457778834,37660,2323,tcp,2.998792,3.0,0.0,1
3232261223,3286643021,39026,8080,tcp,2.998544,3.0,0.0,1
3232261223,3444771153,60746,8080,tcp,2.998542,3.0,0.0,1
3232261223,228214612,48580,23,tcp,2.998793,3.0,0.0,1
3232261223,706172124,46974,23,tcp,2.999043,3.0,0.0,1
3232261223,3497503355,36345,23,tcp,2.999041,3.0,0.0,1
3232261223,3074706318,49647,8080,tcp,2.998791,3.0,0.0,1
3232261223,3364904530,35079,23,tcp,2.999043,3.0,0.0,1
3232261223,1366903439,57954,2323,tcp,2.998544,3.0,0.0,1
3232261223,2412067352,32972,41367,tcp,2.998792,3.0,0.0,0
3232261223,233560206,44960,8080,tcp,2.998793,3.0,0.0,1
3232261223,832593580,42822,23,tcp,2.998543,3.0,0.0,1
3232261223,2257106917,52433,2323,tcp,2.998793,3.0,0.0,1
3232261223,1860522104,49739,23,tcp,2.998792,3.0,0.0,1
3232261223,1754391009,49690,8080,tcp,2.998543,3.0,0.0,1
3232261223,3383571995,60252,2323,tcp,2.999292,3.0,0.0,1
3232261223,2985239548,44288,2323,tcp,2.998793,3.0,0.0,1
3232261223,3740684113,50458,8080,tcp,2.998542,3.0,0.0,1
3232261223,783468767,38052,23,tcp,2.998542,3.0,0.0,1
3232261223,2525060647,54670,23,tcp,2.998541,3.0,0.0,1
3232261223,847672480,50786,50048,tcp,2.999043,3.0,0.0,0
3232261223,1201537519,37001,2323,tcp,2.998792,3.0,0.0,1
3232261223,2516550922,52414,23,tcp,2.999043,3.0,0.0,1
3232261223,626988129,56146,23,tcp,2.998792,3.0,0.0,1
3232261223,2113412371,39005,4036,tcp,2.998541,3.0,0.0,0
3232261223,314181906,44790,9527,tcp,2.998793,3.0,0.0,1
3232261223,1679919024,38327,23,tcp,2.998793,3.0,0.0,1
3232261223,3550450393,36661,8080,tcp,2.998544,3.0,0.0,1
3232261223,2602001826,56104,8080,tcp,2.998292,3.0,0.0,1
3232261223,1883023926,53408,2323,tcp,2.998793,3.0,0.0,1
3232261223,1948089991,36877,9527,tcp,2.998794,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001246,1.0,48.0,0
3232261223,2782976979,42003,8080,tcp,2.999041,3.0,0.0,1
3232261223,77588865,49005,8080,tcp,2.998792,3.0,0.0,1
3232261223,2359633046,49013,2323,tcp,2.998793,3.0,0.0,1
3232261223,1381219130,40005,19377,tcp,2.998293,3.0,0.0,0
3232261223,1890198885,33754,2323,tcp,0.330315,1.0,0.0,1
3232261223,610481655,36277,8080,tcp,2.998792,3.0,0.0,1
3232261223,735283704,42040,8080,tcp,2.999042,3.0,0.0,1
3232261223,859740364,46090,15977,tcp,2.998791,3.0,0.0,0
3232261223,733617569,36088,24891,tcp,2.999043,3.0,0.0,0
3232261223,864523900,32937,8080,tcp,2.999043,3.0,0.0,1
3232261223,824997209,33678,2323,tcp,2.998792,3.0,0.0,1
3232261223,298337818,47943,8080,tcp,2.998296,3.0,0.0,1
3232261223,2980669767,41641,23,tcp,0.631891,1.0,0.0,1
3232261223,961900180,33857,23,tcp,2.999044,3.0,0.0,1
3232261223,2318119126,40948,9527,tcp,2.998543,3.0,0.0,1
3232261223,339215264,43933,23,tcp,2.998793,3.0,0.0,1
3232261223,1856105612,45946,23,tcp,2.998543,3.0,0.0,1
3232261223,3467793218,44039,2323,tcp,2.998794,3.0,0.0,1
3232261223,2055624830,36134,23,tcp,2.999043,3.0,0.0,1
3232261223,1792538179,56598,2323,tcp,2.998792,3.0,0.0,1
3232261223,2414054409,39658,12133,tcp,2.998793,3.0,0.0,0
3232261223,3493500709,56437,23,tcp,2.998292,3.0,0.0,1
3232261223,2312418060,49682,23,tcp,2.998794,3.0,0.0,1
3232261223,2881359582,56862,2323,tcp,2.999291,3.0,0.0,1
3232261223,2370644405,52006,9527,tcp,2.999042,3.0,0.0,1
3232261223,1515217266,39308,23,tcp,2.999292,3.0,0.0,1
3232261223,2070495553,33002,2323,tcp,2.998794,3.0,0.0,1
3232261223,1406432994,42375,2323,tcp,0.040477,1.0,0.0,1
3232261223,746443387,48636,8080,tcp,2.998543,3.0,0.0,1
3330672411,3232261223,3,3,icmp,3e-06,2.0,80.0,0
3232261223,1040646660,54037,23,tcp,2.998792,3.0,0.0,1
3232261223,2828531009,51727,23,tcp,2.998792,3.0,0.0,1
3232261223,2766633051,45704,23,tcp,2.998793,3.0,0.0,1
3232261223,1948106142,44376,9527,tcp,2.998541,3.0,0.0,1
3232261223,2644756933,55102,23,tcp,2.998544,3.0,0.0,1
3232261223,1098035289,57344,23,tcp,2.998544,3.0,0.0,1
3232261223,1754679526,45151,2323,tcp,2.998792,3.0,0.0,1
3232261223,173244362,48201,23,tcp,2.992794,3.0,0.0,1
3232261223,1964567712,51351,23,tcp,2.998793,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001246,1.0,48.0,0
3232261223,205333670,38001,23,tcp,2.998542,3.0,0.0,1
3232261121,3232261223,3,1,icmp,3.000041,3.0,180.0,0
3232261223,1453993040,37190,8080,tcp,2.998543,3.0,0.0,1
3232261223,1052230231,51480,8080,tcp,2.998542,3.0,0.0,1
3232261223,3236597353,54193,23,tcp,2.998791,3.0,0.0,1
3232261223,1751470207,57918,23,tcp,2.999042,3.0,0.0,1
3232261223,3536645196,35437,23,tcp,2.999043,3.0,0.0,1
3232261223,2001839970,34798,8080,tcp,2.998793,3.0,0.0,1
3232261223,3287732139,58740,23,tcp,2.998542,3.0,0.0,1
3232261223,2046961354,49495,2323,tcp,2.998792,3.0,0.0,1
3232261223,3243911377,59287,2323,tcp,2.998543,3.0,0.0,1
3232261223,3186928200,45913,23,tcp,2.998545,3.0,0.0,1
3232261223,3079516182,32941,23,tcp,2.998543,3.0,0.0,1
3232261223,3280057971,50868,8080,tcp,2.998543,3.0,0.0,1
3232261223,3347953404,58166,8080,tcp,2.998541,3.0,0.0,1
3232261223,1637274000,53199,8080,tcp,2.999292,3.0,0.0,1
3232261223,689112042,53367,31894,tcp,2.999041,3.0,0.0,0
3232261223,1395316338,53416,23,tcp,2.998792,3.0,0.0,1
3232261223,1672399886,56916,23,tcp,2.998793,3.0,0.0,1
3232261223,3024702511,39634,23,tcp,2.998791,3.0,0.0,1
3232261223,2287551001,56402,23,tcp,2.999294,3.0,0.0,1
3232261223,3119734227,60035,8080,tcp,2.999291,3.0,0.0,1
3232261223,1675845264,49667,27729,tcp,2.998792,3.0,0.0,0
3232261223,1642056389,42820,8080,tcp,2.998792,3.0,0.0,1
3232261223,2542058296,37601,8080,tcp,2.999042,3.0,0.0,1
3232261223,2799821262,58662,2323,tcp,2.999042,3.0,0.0,1
3232261223,3109809849,58478,2323,tcp,2.998792,3.0,0.0,1
3232261223,1805384697,41485,2323,tcp,2.998792,3.0,0.0,1
3232261223,3403142375,35469,23,tcp,0.998932,2.0,0.0,1
3232261223,3321859498,53563,2323,tcp,2.998792,3.0,0.0,1
3232261223,1923892345,46487,33549,tcp,2.998544,3.0,0.0,0
3232261223,1141963134,38731,8080,tcp,2.998543,3.0,0.0,1
3232261223,3553646004,36944,8080,tcp,2.999292,3.0,0.0,1
3232261223,3063064163,56725,27859,tcp,2.999042,3.0,0.0,0
3232261223,1313808106,47963,8080,tcp,0.069961,1.0,0.0,1
3232261223,1381361643,45044,23,tcp,2.999043,3.0,0.0,1
3232261223,74284886,40176,23,tcp,2.998544,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001248,1.0,48.0,0
3232261223,1510542549,51494,8080,tcp,2.998544,3.0,0.0,1
3232261223,1460709391,45008,2323,tcp,2.998791,3.0,0.0,1
3232261223,1507710594,123,123,udp,0.003978,1.0,48.0,0
3232261223,2599093710,39195,9527,tcp,2.999291,3.0,0.0,1
3232261223,35258743,43260,8080,tcp,2.999042,3.0,0.0,1
3232261223,1100115712,41300,8080,tcp,2.998794,3.0,0.0,1
3232261223,1058753600,46441,8080,tcp,2.998793,3.0,0.0,1
3232261223,2691613381,42201,8080,tcp,2.999044,3.0,0.0,1
3232261223,2678529044,41340,23,tcp,2.998793,3.0,0.0,1
3232261223,635409208,34058,2323,tcp,2.998793,3.0,0.0,1
3232261223,1791303583,60006,8080,tcp,2.998792,3.0,0.0,1
3232261223,3694115774,48439,23,tcp,2.998794,3.0,0.0,1
3232261223,1310831952,35797,23,tcp,2.998542,3.0,0.0,1
3232261223,793708911,39288,23,tcp,3.009286,3.0,0.0,1
3232261223,3083108309,50111,2323,tcp,3.009035,3.0,0.0,1
3232261223,1575300457,60258,23,tcp,2.999041,3.0,0.0,1
3232261223,3176332227,55469,9527,tcp,2.998793,3.0,0.0,1
3232261223,216714453,37835,23,tcp,2.998792,3.0,0.0,1
3232261223,3091493375,33931,23,tcp,2.998541,3.0,0.0,1
3232261223,1980191725,33101,8080,tcp,2.998792,3.0,0.0,1
3232261223,3589249548,123,123,udp,0.01522,1.0,48.0,0
3232261223,541089159,36808,2323,tcp,2.998793,3.0,0.0,1
3232261223,2291038285,39104,8080,tcp,2.998793,3.0,0.0,1
3232261223,1775639328,55590,23,tcp,2.998802,3.0,0.0,1
3232261223,783800037,56721,8080,tcp,2.998794,3.0,0.0,1
3232261223,201466885,41397,8080,tcp,2.998542,3.0,0.0,1
3232261223,410665128,59748,23,tcp,2.998542,3.0,0.0,1
3232261223,702015371,58299,23,tcp,2.999042,3.0,0.0,1
3232261223,1469173050,36565,23,tcp,2.998294,3.0,0.0,1
3232261223,2961260394,46790,23,tcp,2.999069,3.0,0.0,1
3232261223,1974330704,57046,8080,tcp,2.998807,3.0,0.0,1
3232261223,2668509682,43596,23,tcp,2.99904,3.0,0.0,1
3232261223,1618768934,40008,2323,tcp,2.999305,3.0,0.0,1
3232261223,1403622428,38684,45152,tcp,2.998545,3.0,0.0,0
3232261223,2731864996,49646,23,tcp,2.998805,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.000985,1.0,48.0,0
3232261223,2310947016,49281,8080,tcp,2.998824,3.0,0.0,1
3232261223,725859767,32958,8080,tcp,2.999041,3.0,0.0,1
3232261223,169202271,43509,8080,tcp,2.993297,3.0,0.0,1
3232261223,403174123,49786,23,tcp,2.999045,3.0,0.0,1
3232261121,3232261223,3,1,icmp,3.000059,3.0,180.0,0
3232261223,2049534016,33185,8080,tcp,2.998786,3.0,0.0,1
3232261223,315211641,39207,8080,tcp,2.998809,3.0,0.0,1
3232261223,1921706173,48894,23,tcp,2.998811,3.0,0.0,1
3232261223,1027755358,54461,13251,tcp,2.998544,3.0,0.0,0
3232261223,2432814757,38686,8080,tcp,2.998548,3.0,0.0,1
3232261223,1665690383,44122,2323,tcp,2.999041,3.0,0.0,1
3232261223,1850837194,42638,23,tcp,2.998538,3.0,0.0,1
3232261223,3424236455,34572,8080,tcp,2.998792,3.0,0.0,1
3232261223,3545179874,38463,2323,tcp,2.99904,3.0,0.0,1
3232261223,1246860779,52144,23,tcp,2.999041,3.0,0.0,1
3232261223,764539685,56570,23,tcp,2.999291,3.0,0.0,1
3232261223,3287436658,60143,23,tcp,2.998794,3.0,0.0,1
3232261223,710232298,45737,2323,tcp,2.998792,3.0,0.0,1
3232261223,1998995131,55777,23,tcp,2.998563,3.0,0.0,1
3232261223,1289141319,58923,38636,tcp,2.999061,3.0,0.0,0
3232261223,1482233880,40844,8080,tcp,2.999296,3.0,0.0,1
3232261223,2225070848,41932,8080,tcp,2.999038,3.0,0.0,1
3232261223,249435811,55206,23,tcp,2.998543,3.0,0.0,1
3232261223,2747070898,46329,8080,tcp,2.998793,3.0,0.0,1
3232261223,2040860107,54558,2323,tcp,2.998311,3.0,0.0,1
