,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
717,1327.8164,834.84546,545.78046,706.00476,989.8903,631.7629,1373.9066,1206.7899,1304.9515,1219.3926
718,1387.0599,845.65076,567.8179,728.49286,1008.33746,655.4303,1385.7751,1174.1947,1341.497,1208.9637
719,1381.5859,847.2965,567.9322,724.9493,1002.583,661.8852,1377.5527,1147.4353,1326.7849,1203.4106
720,1366.8124,847.0659,570.0239,719.78577,997.0426,663.70447,1363.6196,1116.2539,1311.4374,1193.8695
721,1358.4423,848.8728,572.8115,714.96277,992.834,667.3985,1353.8622,1090.1156,1299.4017,1186.5826
722,1347.7695,851.8815,573.6936,708.38385,987.4751,669.4558,1344.4843,1068.7058,1285.2041,1180.7655
723,1337.1351,856.0743,573.6182,701.65454,982.20984,670.7264,1336.5032,1051.7686,1271.4359,1175.4519
724,1326.9047,861.6882,572.8806,695.2455,977.15814,671.77344,1329.9196,1037.4614,1258.0818,1170.2108
725,1318.1948,869.23114,572.41113,689.9824,973.11035,673.02,1325.1207,1027.2332,1246.5354,1165.2516
726,1309.9688,878.07355,571.78815,685.2646,969.41486,674.26434,1321.5573,1019.7801,1235.9874,1160.3726
727,1302.505,887.7907,571.3486,681.3023,966.40454,675.46875,1319.1376,1016.27966,1227.1644,1155.6218
728,1293.0723,896.9305,569.5704,676.47363,962.5421,675.848,1316.6788,1011.6664,1217.5626,1150.4928
729,1283.3932,905.91394,567.50275,671.7666,959.1458,675.7782,1314.8054,1007.7491,1209.0187,1145.4899
730,1273.9026,914.5068,565.33295,667.1949,956.1578,675.45483,1313.4559,1005.38135,1201.5161,1140.7205
731,1335.9302,1146.7471,466.9626,722.5406,1079.6357,700.9962,1654.829,1412.6011,1531.9891,1380.0084
732,1308.4521,1112.1486,443.24576,712.7151,1059.8232,727.3174,1618.0066,1235.4142,1423.163,1383.6926
733,1303.3805,1075.7231,470.6173,726.5717,1043.5619,689.58575,1546.9541,1271.1053,1368.6138,1351.0052
734,1256.8529,1028.5646,455.14017,689.8333,997.9711,654.13666,1479.9468,1227.572,1309.9327,1296.8873
735,1302.0059,1028.6053,471.95917,710.596,1008.86566,664.3753,1466.3107,1210.055,1326.9359,1262.2399
736,1317.4349,1021.0742,474.81165,715.61304,1007.13916,669.0199,1452.2584,1198.264,1317.5367,1241.4424
737,1320.0903,1016.00684,477.3113,718.4371,1005.02185,669.91815,1434.094,1172.4083,1303.3796,1222.8256
738,1325.4344,1014.7071,481.37912,722.2758,1005.03314,672.5185,1421.382,1150.2982,1293.9856,1209.1909
739,1325.4038,1014.0898,484.0959,722.9912,1002.83527,673.88574,1408.889,1128.5419,1281.7556,1197.8689
740,1323.5756,1015.1787,486.53082,722.3984,1000.22864,674.7278,1398.022,1109.5297,1270.0636,1188.3636
741,1320.3071,1017.5603,488.4865,720.4914,997.0241,675.2116,1388.7363,1092.9517,1258.5154,1180.2306
742,1315.346,1020.9508,489.82257,717.3481,993.241,675.16943,1380.6578,1077.8458,1246.9535,1172.9797
743,1309.7139,1025.5685,490.99017,713.65967,989.3945,674.9739,1373.818,1063.6978,1235.9888,1166.3013
744,1303.7473,1031.1685,491.99716,709.6501,985.72845,674.67535,1368.384,1051.8354,1225.9956,1160.3727
745,1297.1842,1037.1626,492.67123,705.2645,982.1044,674.162,1363.949,1041.8763,1216.6663,1154.9276
746,1290.2927,1043.3458,493.14212,700.7215,978.6354,673.5327,1360.2534,1032.9719,1208.057,1149.7125
747,1283.2032,1049.4901,493.41867,696.0873,975.4034,672.7938,1357.2618,1025.2638,1200.2721,1144.7963
748,994.5276,673.8861,646.3007,525.7929,780.5724,528.28345,1171.4729,1125.6711,989.91815,984.91766
749,1461.7534,921.2362,1195.0277,667.69727,989.6004,589.23804,1176.8676,1402.9868,1141.6837,1081.5552
750,1257.3114,786.57227,866.1168,541.64087,911.2322,489.78412,1205.5509,1302.0781,1098.4219,1131.486
751,1238.3192,758.3866,849.0635,548.4395,921.2295,487.8669,1186.4661,1152.3143,1107.2416,1112.1456
752,1315.1699,779.04565,886.97614,573.98114,964.7924,533.5306,1235.8667,1101.1425,1175.9935,1133.4167
753,1301.3894,782.63135,870.2903,570.2713,961.9692,550.0712,1246.1753,1062.5173,1175.1364,1138.2369
754,1288.6316,785.41187,863.4575,569.79144,958.0988,562.8797,1243.6392,1033.752,1167.3817,1133.7942
755,1278.7758,788.6148,858.5623,567.7023,953.5833,574.109,1239.4977,1016.43494,1159.9578,1128.8752
756,1265.2775,792.73566,852.02405,564.3789,947.9552,581.8258,1234.5107,1005.0,1150.2057,1123.7432
757,1251.4053,797.20544,845.33954,561.0768,943.076,588.0215,1230.3555,997.45074,1141.0123,1118.9637
758,1237.8574,801.8676,838.8034,558.04486,939.0849,593.39465,1227.2312,992.78754,1132.7468,1114.8713
759,1224.3164,806.3577,832.21234,555.14905,935.52795,598.0829,1224.7747,988.3996,1124.8549,1111.2878
760,1211.4089,810.7667,826.0228,552.5212,932.51904,602.37476,1222.9878,983.3213,1117.5187,1108.3615
761,1199.8365,815.2913,820.61444,550.23926,930.13135,606.4476,1221.9741,978.3972,1111.0195,1106.2822
762,1189.2151,819.55133,815.26935,547.997,927.9156,610.0814,1221.5505,973.90326,1105.0995,1104.8154
763,1179.6339,823.58575,810.6425,545.9848,925.90674,613.39716,1221.1537,968.9274,1099.399,1103.5785
764,1171.9746,827.99066,807.2536,544.4544,924.5957,616.6552,1221.3969,965.39795,1094.7771,1103.0238
765,1077.5156,800.02655,521.08203,582.06793,875.63776,565.557,1340.3202,1219.5033,1180.1073,1111.6166
766,1353.7181,802.5884,719.53564,683.525,990.0679,615.42114,1319.718,1281.7646,1286.4794,1135.9316
767,1330.0646,755.8171,636.4833,649.94415,966.79016,576.8267,1334.9883,1245.6713,1257.2966,1181.298
768,1305.3846,738.6784,635.3854,641.32886,956.3009,567.0073,1282.9897,1141.1144,1237.9314,1156.4231
769,1383.6737,765.0601,666.3024,667.8241,984.89545,605.22107,1318.4738,1110.5026,1291.4932,1167.7195
770,1372.8092,775.8883,664.2274,664.6405,978.65234,617.3218,1316.9662,1082.7369,1278.1576,1170.8505
771,1351.9778,778.5872,662.13763,659.19244,971.4722,623.2325,1305.8167,1050.2601,1262.0394,1164.3942
772,1339.8859,781.6684,661.13947,654.566,967.02893,630.0532,1297.5703,1026.6816,1250.222,1158.8916
773,1326.7563,785.68915,658.6766,648.9624,961.9163,634.77155,1289.4984,1008.74634,1236.5684,1153.9731
774,1315.1846,791.215,656.4058,644.0314,957.6527,638.8003,1283.2324,995.94904,1224.3336,1149.4574
775,1304.4436,797.91876,653.88654,639.5615,953.885,642.37585,1278.753,987.7287,1213.3636,1145.4131
776,1294.3966,805.83875,651.6675,635.80646,950.62067,645.79663,1275.5375,981.4613,1203.4015,1141.4105
777,1285.3059,814.59576,649.7319,632.70905,948.1077,648.9607,1273.8091,979.7125,1195.4487,1137.9084
778,1273.9736,822.41425,646.07745,628.6789,944.52466,650.94855,1271.9395,977.0258,1186.656,1133.897
779,1263.4631,830.47546,643.15765,625.34094,941.7483,652.8132,1270.5022,974.0145,1179.0726,1129.7996
780,1253.2681,838.4418,640.0892,621.89716,939.14764,654.34076,1269.787,971.4812,1172.2505,1126.198
781,1242.985,846.0193,636.90405,618.31665,936.48596,655.38715,1269.0913,968.18805,1165.506,1122.5892
782,2588.0781,2044.0208,1268.7347,1787.8318,1735.1565,1718.7783,2617.409,2320.5098,2656.1838,2049.562
783,2704.2356,2244.001,1368.406,1970.0566,1714.5574,1900.4136,2672.0413,2164.3477,2693.4202,2061.614
784,2841.1523,2451.46,1417.8768,1984.5892,1748.3148,1987.4912,2857.1016,2561.7375,2782.0342,2157.1003
785,2918.9453,2473.1155,1411.9995,1957.1047,1755.2952,2049.5518,2856.7634,2609.4832,2794.757,2171.084
786,2973.7056,2468.9617,1425.1188,1991.1691,1778.0748,2094.718,2842.4075,2601.6216,2823.5586,2179.4375
787,3008.0637,2476.2356,1434.7257,2032.3501,1800.0323,2127.1782,2842.0347,2613.5574,2851.2302,2201.131
788,3004.2253,2478.1377,1433.4586,2055.453,1809.8091,2139.721,2824.3801,2595.767,2854.6597,2217.3337
789,2983.7332,2475.04,1432.185,2069.565,1815.2965,2143.353,2808.2434,2571.5017,2848.1833,2227.6777
790,2955.7808,2468.1929,1429.2483,2074.7297,1817.1902,2141.9739,2795.0308,2547.2437,2835.3386,2233.4202
791,2921.4282,2457.416,1422.9364,2070.9883,1815.1223,2136.8396,2781.7192,2515.1033,2815.1387,2233.8518
792,2887.8044,2444.063,1416.6548,2063.1086,1811.9072,2130.7747,2770.2031,2484.2346,2794.0205,2230.9734
793,2855.11,2429.4827,1409.0245,2051.3403,1806.9904,2124.2378,2758.638,2452.7917,2771.7332,2225.572
794,2825.1685,2414.418,1401.3695,2037.829,1801.2806,2117.773,2746.6726,2423.8328,2750.5469,2218.5537
795,2795.1724,2399.3801,1391.9153,2021.6382,1793.6577,2110.8079,2732.8318,2391.8923,2728.0042,2209.5378
796,2768.284,2385.023,1383.0422,2005.4067,1785.7343,2104.1746,2718.8525,2363.7021,2707.5916,2199.673
797,2743.561,2371.936,1373.9044,1988.7253,1776.9763,2097.6765,2704.2256,2337.5205,2688.0981,2189.2146
798,2720.823,2359.961,1364.8278,1972.0283,1767.6484,2091.0232,2688.9976,2314.1519,2669.7927,2178.2798
799,2049.3516,1825.483,635.5925,1181.4448,1500.1584,1185.4701,2280.3926,2004.2917,2251.1782,1866.2112
800,1678.6696,1739.4426,557.1656,1015.4575,1371.2207,1118.0255,2045.6681,1366.377,1829.6438,1729.879
801,1668.6703,1744.4088,585.81635,1017.11615,1329.4235,1043.0608,2017.5402,1562.0024,1845.832,1722.6342
802,1533.2029,1629.7369,537.95905,909.99115,1229.7317,955.5687,1887.9423,1486.4722,1692.1052,1628.3373
803,1502.9058,1588.564,529.7587,895.05145,1194.4004,919.97815,1825.4382,1461.2833,1649.7812,1550.5137
804,1512.0627,1579.1764,525.5085,893.56976,1175.5209,907.7125,1806.1772,1475.6592,1630.9596,1516.918
805,1505.989,1567.6758,519.2346,884.0327,1154.3455,892.62555,1775.5741,1454.1249,1599.0331,1485.9198
806,1511.0654,1568.7775,519.0923,885.2184,1144.0186,884.2182,1755.5962,1440.5281,1582.9277,1461.6986
807,1509.3223,1567.5798,517.3751,883.2448,1133.2294,876.0688,1734.8472,1421.6246,1562.2161,1439.1517
808,1504.7847,1566.5414,515.6517,881.3209,1124.1321,868.139,1714.6545,1402.3259,1542.5206,1416.9333
809,1498.877,1565.6444,513.79315,879.14276,1116.0702,860.70953,1695.8658,1384.4778,1523.4847,1395.674
810,1491.2751,1564.6667,511.51868,876.09045,1108.3818,853.2611,1677.803,1366.8866,1504.4645,1375.1237
811,1483.0188,1563.9014,509.10895,872.63666,1101.3563,845.94525,1660.928,1350.8545,1486.3453,1355.5433
812,1474.5261,1563.1921,506.6856,868.86273,1094.9532,838.8984,1645.2631,1336.3438,1469.232,1337.0055
813,1464.8712,1562.4457,503.83197,864.0628,1088.5343,831.7765,1630.4233,1320.3551,1451.9712,1319.4448
814,1456.4241,1562.4965,501.58383,859.94763,1083.3455,825.36,1617.353,1307.356,1437.0795,1303.1593
815,1447.6913,1562.058,499.23352,855.2802,1078.3575,819.21924,1605.3712,1295.3844,1422.7751,1288.101
816,2525.3901,1974.9525,1174.8866,1703.8785,1698.4141,1646.1001,2554.8496,2292.1946,2589.8472,2017.9371
817,2856.3367,2177.2705,1316.7198,1962.9939,1755.4434,1878.1957,2802.8804,2442.1016,2813.842,2151.872
818,3025.704,2362.5027,1402.8407,2009.8452,1800.3362,1984.2534,2901.7598,2720.6526,2863.2363,2200.802
819,3178.6187,2418.0972,1456.3848,2047.2709,1841.5294,2052.2974,2934.139,2885.92,2971.223,2229.3367
820,3257.5266,2457.9407,1485.3792,2115.5364,1874.6295,2096.1045,2938.352,2899.2126,3031.8164,2255.848
821,3275.6638,2490.4124,1509.0004,2177.925,1898.8074,2113.3965,2928.7676,2905.5352,3068.7627,2284.052
822,3254.1733,2516.4517,1523.9093,2219.4048,1909.7194,2115.5498,2917.7544,2900.5994,3078.9644,2307.7822
823,3216.1582,2533.1755,1534.9717,2243.703,1913.4812,2109.7717,2912.615,2891.118,3074.994,2324.7468
824,3178.1926,2543.0518,1544.4941,2257.2793,1914.8546,2102.7297,2916.4841,2882.0173,3065.586,2336.6694
825,3142.6223,2547.7744,1550.9321,2262.4583,1914.1891,2095.9697,2924.0203,2868.1665,3051.8782,2343.6113
826,3111.958,2549.2378,1555.7976,2262.989,1913.147,2091.291,2933.5237,2851.2407,3037.2415,2347.1453
827,3088.1924,2549.2297,1560.085,2261.463,1912.7672,2089.543,2943.9565,2835.5083,3024.615,2349.3413
828,3066.4075,2547.884,1561.474,2256.8684,1911.0256,2089.249,2951.0317,2814.1858,3010.4907,2349.3027
829,3048.324,2545.6667,1562.0061,2251.266,1909.4766,2091.054,2956.342,2792.3892,2997.6296,2348.4656
830,3032.1587,2542.8928,1560.6785,2244.1646,1907.21,2094.3496,2958.8713,2767.9004,2984.4272,2346.7568
831,3018.2024,2539.6284,1558.3943,2236.3052,1904.7838,2099.0466,2959.1792,2742.793,2971.7495,2344.699
832,3006.278,2536.1365,1555.275,2227.8713,1902.1787,2104.9153,2957.5203,2717.7725,2959.5544,2342.611
833,1509.8737,1337.4093,488.37137,826.23224,1194.7438,805.4051,1822.3097,1582.045,1728.1093,1515.8872
834,1231.2655,1190.5024,409.37103,693.5043,1060.4639,730.9032,1628.144,1220.3209,1394.1001,1406.5098
835,1182.0538,1148.1545,418.11002,677.16034,1020.81635,666.5509,1555.694,1239.4636,1329.5002,1361.0427
836,1129.7408,1111.4789,392.47443,628.2989,967.2619,621.6146,1503.8564,1212.5082,1256.171,1320.5697
837,1144.4227,1117.7457,395.26044,629.5952,965.0229,614.34845,1485.0068,1191.5276,1246.967,1289.9392
838,1154.4913,1120.268,392.37183,628.1742,961.2015,610.7192,1474.2056,1187.495,1234.3102,1269.3478
839,1157.3219,1122.8087,390.6511,628.1369,958.6738,606.58496,1458.7587,1172.5936,1219.5365,1248.2477
840,1163.4713,1127.3877,390.3686,630.9486,959.0858,605.12866,1448.0353,1158.4469,1209.9257,1230.9974
841,1166.1997,1130.6252,389.40576,632.628,958.4969,603.4032,1437.3463,1142.0424,1198.9219,1215.8585
842,1168.3336,1133.8193,388.8191,634.478,958.4096,601.94434,1427.5309,1125.698,1189.2161,1202.4017
843,1169.1635,1136.6006,388.02618,635.5348,957.7992,600.4591,1418.4061,1108.468,1179.3827,1190.4368
844,1169.404,1139.4971,387.3436,636.2031,957.2028,599.0257,1410.1315,1091.6125,1170.1819,1179.7972
845,1169.0123,1142.222,386.6641,636.323,956.4577,597.5954,1402.7118,1075.782,1161.4536,1170.3337
846,1167.596,1144.7834,385.82925,635.66504,955.28156,596.03235,1395.8425,1059.5114,1152.6481,1161.7092
847,1166.0566,1147.5262,385.17593,634.77997,954.2908,594.6065,1389.8845,1044.3109,1144.6716,1153.9694
848,1164.0618,1150.161,384.4911,633.42145,953.1705,593.2135,1384.703,1029.9691,1137.0753,1147.039
849,1161.9786,1152.7349,383.9317,631.88635,952.1869,591.9455,1380.2692,1016.98236,1130.229,1140.7894
850,2627.2896,2581.5403,2564.2864,2395.631,1943.8279,1979.6697,2961.758,2535.1182,3141.6792,1854.264
851,2743.0637,2615.4622,2692.0159,2538.435,1945.2949,2059.3386,2990.6987,2556.3723,3317.0251,1881.8003
852,2746.2424,2619.4414,2489.1648,2483.7341,1957.9822,2009.8699,3187.4128,2689.8125,3355.9287,1984.8729
853,2820.228,2612.2878,2448.018,2477.421,1962.3595,2022.1099,3239.6582,2805.3743,3358.9832,2034.4218
854,2856.9907,2628.6792,2425.1702,2481.3708,1955.151,2057.8816,3260.2786,2817.6545,3327.4006,2071.2563
855,2864.362,2646.9426,2400.2712,2485.298,1951.6487,2071.4524,3245.631,2834.6099,3299.8923,2101.899
856,2848.0283,2660.8103,2373.5046,2483.337,1946.4883,2071.6074,3215.0042,2836.5671,3266.88,2125.075
857,2822.9636,2669.7556,2352.6807,2480.7166,1941.4985,2066.936,3183.294,2829.4373,3236.0496,2140.7712
858,2796.326,2674.593,2337.2102,2477.7126,1937.086,2061.25,3156.8604,2818.763,3210.265,2151.523
859,2771.498,2675.958,2325.2825,2474.0283,1932.9799,2055.9656,3136.6223,2806.288,3189.0884,2159.1396
860,2749.3687,2674.5574,2315.0256,2469.1228,1928.5234,2051.5298,3121.4636,2791.4336,3170.4285,2164.3972
861,2731.6938,2671.5068,2306.5425,2463.7952,1924.247,2048.5278,3111.01,2776.574,3154.627,2168.2292
862,2717.4194,2667.4272,2298.3086,2457.459,1919.5272,2046.7339,3103.7551,2760.7734,3139.9175,2170.9692
863,2706.3958,2662.9456,2290.197,2450.4834,1914.5153,2046.1968,3098.9124,2744.351,3126.0146,2172.903
864,2698.9402,2658.6309,2282.6042,2443.4937,1909.6552,2047.01,3096.085,2729.1226,3113.596,2174.5415
865,2693.843,2654.762,2274.8198,2436.1958,1904.5907,2048.8643,3094.285,2714.2058,3101.672,2175.9946
866,2691.577,2651.7458,2267.705,2429.404,1899.9199,2051.8376,3093.396,2701.3335,3091.1882,2177.6177
867,1106.8708,777.7483,599.3073,604.24255,876.2689,587.29126,1328.7893,1296.2367,1165.8563,1092.9686
868,1336.4215,775.8968,794.4948,671.34906,966.3207,589.1865,1286.0234,1333.8458,1245.5332,1110.6566
869,1288.8951,729.6332,695.9882,622.88226,944.7141,540.7768,1293.0381,1266.2365,1226.8448,1161.1124
870,1273.2012,719.09424,694.93353,615.8504,941.40533,538.6075,1255.9597,1150.7374,1218.2784,1147.3323
871,1347.2892,748.1159,726.81213,640.5686,971.9226,578.21454,1292.3499,1114.6914,1270.3025,1163.3943
872,1339.1403,759.8493,723.47833,638.3321,967.7293,593.1192,1292.7589,1084.0131,1259.6327,1167.0819
873,1323.901,764.00793,722.0473,635.17993,962.59033,602.1089,1283.1853,1056.1659,1246.3142,1161.0475
874,1311.5282,766.34283,719.0519,630.3224,957.3469,609.79266,1274.2542,1034.2631,1234.0469,1154.625
875,1297.4254,768.98505,714.4968,624.5106,951.7926,614.8634,1265.624,1016.8809,1220.5903,1148.7428
876,1284.5209,772.66034,710.0185,619.1933,947.24536,619.154,1258.9825,1003.9342,1208.603,1143.6963
877,1272.1692,777.3624,705.3621,614.3325,943.26355,623.0546,1254.0618,993.7134,1197.5149,1139.295
878,1260.794,783.1439,700.8295,610.2257,940.11743,626.7539,1250.9232,987.0531,1188.0504,1135.6212
879,1249.3281,789.31476,695.9802,606.3684,937.0038,630.06647,1248.5563,981.13824,1178.9858,1131.9929
880,1238.8794,796.2168,691.7358,603.20953,934.54095,633.2855,1247.1067,976.57733,1171.1406,1128.647
881,1229.2256,803.48474,687.7155,600.3734,932.39453,636.2332,1246.4495,973.8067,1164.32,1125.6295
882,1219.7281,810.64215,683.76685,597.60095,930.1687,638.73047,1245.882,970.849,1157.6868,1122.4679
883,1210.2517,817.4378,679.6745,594.7024,927.8696,640.7022,1245.4242,967.2429,1151.2455,1119.3029
884,1086.3787,814.46783,513.81964,586.153,884.04236,570.0869,1353.5768,1214.782,1194.1166,1123.6417
885,1355.3867,811.4047,705.0351,688.1778,994.14703,623.2897,1329.4379,1273.5614,1294.4451,1142.626
886,1329.9047,763.2095,619.72864,654.18713,968.3156,584.64996,1344.246,1237.2195,1260.2103,1186.49
887,1298.0138,741.9787,613.58856,642.35284,955.2525,571.83105,1287.6578,1129.1908,1235.1377,1160.4834
888,1373.6536,765.3797,640.6595,667.9742,983.46857,608.9263,1321.2142,1095.7068,1286.5676,1170.8934
889,1363.6958,775.1863,638.3185,665.1782,977.8595,620.4505,1318.8689,1069.7936,1272.9196,1174.0563
890,1346.6334,779.15283,638.3362,661.4841,971.9998,626.6007,1307.917,1041.1342,1258.406,1167.5419
891,1336.7732,783.67017,638.54626,657.75433,967.7833,633.37604,1300.1852,1019.8877,1247.1997,1162.0306
892,1324.9631,788.7939,636.89215,652.66644,962.7704,637.7084,1292.5874,1003.80914,1234.0935,1157.1202
893,1313.7197,794.73846,634.79083,647.7422,958.2442,641.1257,1286.439,991.4427,1221.8369,1152.354
894,1303.5012,801.9903,632.71643,643.4157,954.41113,644.3468,1282.03,981.8798,1210.7382,1147.9524
895,1294.2477,810.45685,630.7821,639.7613,951.36816,647.3867,1279.3745,976.39185,1201.351,1144.1428
896,1283.2999,818.58765,627.3331,635.4614,947.6822,649.421,1277.2216,971.8957,1191.7722,1140.2314
897,1273.126,827.14996,624.5105,631.9343,944.76715,651.3175,1275.6146,968.52405,1183.5421,1136.1326
898,1262.0502,835.3261,620.8778,627.8669,941.4313,652.53754,1274.2938,964.37805,1175.2322,1132.0621
899,1252.1311,843.95,618.13257,624.44073,938.884,653.7503,1273.445,960.4977,1168.1036,1128.1254
900,1242.6766,852.4955,615.4267,620.936,936.4558,654.7091,1273.1256,957.22235,1161.5741,1124.5464
901,2077.2854,1861.178,640.7928,1199.2288,1517.3427,1205.1428,2310.8098,2031.3691,2283.2075,1888.6328
902,2068.1375,2001.4602,683.0636,1257.4545,1557.7053,1334.1392,2383.5894,1745.5721,2226.7266,1939.5681
903,2087.083,1979.806,732.7873,1229.0419,1525.6376,1289.079,2346.4934,1909.4866,2219.9597,1952.1025
904,1972.2438,1854.1849,686.5105,1123.4323,1457.3131,1227.9907,2227.27,1796.639,2093.2246,1870.0659
905,1946.527,1789.4691,684.3905,1122.9417,1436.7028,1211.6317,2172.4534,1773.7274,2062.1326,1806.8807
906,1932.3717,1748.6376,677.1445,1122.8099,1412.1237,1203.2028,2142.9858,1764.2614,2031.0786,1771.5276
907,1909.1475,1717.71,669.56464,1118.8574,1386.436,1190.0658,2108.3381,1733.4166,1995.8855,1739.6622
908,1893.4869,1701.5288,666.494,1120.4722,1366.8186,1179.5062,2082.1604,1710.4266,1970.9519,1714.1227
909,1870.8301,1688.2003,661.0423,1116.1493,1346.207,1166.7712,2053.3662,1680.3595,1940.4637,1688.5885
910,1847.8578,1678.5868,656.0186,1110.8392,1327.6226,1153.1263,2025.2864,1654.7769,1912.0116,1663.049
911,1824.0673,1671.3367,650.35596,1103.1838,1309.5321,1138.7778,1997.496,1630.8926,1882.7228,1637.1927
912,1800.8846,1666.5421,644.4785,1094.2065,1292.2587,1123.9254,1970.5201,1609.9805,1853.9922,1611.2225
913,1777.2319,1663.806,637.8147,1083.2848,1275.0892,1108.3177,1944.0278,1588.8015,1824.3075,1585.2079
914,1756.3182,1663.3939,631.82074,1072.9166,1259.4619,1092.9858,1919.3756,1573.2842,1797.2119,1559.7552
915,1736.0161,1663.6385,625.47144,1061.5972,1244.2445,1077.651,1895.5397,1559.0216,1770.1155,1534.6874
916,1717.282,1664.6106,619.3292,1050.5166,1230.1372,1062.6492,1873.0497,1547.025,1744.5859,1510.2349
917,1698.7178,1665.9137,612.86444,1038.8516,1216.4601,1047.7701,1851.412,1533.4252,1719.026,1486.4612
918,1836.4816,1554.1047,606.4576,1054.0809,1372.0132,1035.35,2061.8506,1872.95,2027.7834,1696.5697
919,1598.3607,1484.1255,544.7112,963.12555,1280.4974,1016.5088,1918.8528,1349.7776,1728.245,1630.1436
920,1587.3829,1458.6022,584.0823,978.9304,1245.752,948.819,1850.9019,1500.4928,1720.5156,1593.5847
921,1465.6174,1357.0458,537.55316,888.4901,1152.8585,880.8611,1727.7054,1411.4456,1578.5978,1501.5078
922,1456.5614,1327.6089,538.2497,886.0174,1130.6859,861.7528,1673.3132,1372.8818,1553.7684,1434.5087
923,1471.058,1319.9183,538.8764,889.8996,1118.6155,857.4336,1652.2567,1374.4668,1540.6097,1403.2391
924,1463.5695,1309.8143,534.62067,883.0141,1101.8583,847.36035,1620.9291,1346.8954,1510.4447,1373.5513
925,1466.8878,1310.7961,536.32886,884.9605,1095.121,842.58246,1600.856,1329.0227,1495.821,1350.1285
926,1464.1682,1310.7914,536.13184,882.98267,1087.5203,837.82117,1582.1501,1311.4476,1477.4103,1329.5505
927,1457.7708,1311.4387,535.4817,879.41986,1080.4105,832.6951,1564.4614,1292.803,1458.9105,1309.8374
928,1450.5542,1313.4586,534.8773,875.25934,1074.1287,827.94104,1549.26,1277.096,1441.874,1291.8777
929,1441.3036,1316.1287,533.75183,869.5465,1067.5522,822.95135,1535.2147,1261.6925,1424.562,1275.109
930,1432.664,1320.0319,533.17346,864.06213,1061.9042,818.3873,1523.1735,1250.5166,1409.569,1259.7386
931,1422.4589,1323.8213,531.9346,857.1153,1055.7218,813.60767,1512.0544,1238.9622,1394.1853,1245.4744
932,1412.6836,1328.3274,531.0554,850.3226,1050.2001,809.1274,1502.3662,1228.7114,1380.4996,1232.3002
933,1402.6301,1332.8378,530.04504,843.0296,1044.7549,804.7612,1493.8467,1218.8988,1367.4792,1220.3076
934,1392.9619,1337.3258,529.2581,835.87787,1039.8184,800.6499,1486.4534,1210.5664,1355.8241,1209.3379
935,1683.8683,1483.5986,534.3258,940.4225,1297.3557,921.5234,1965.9768,1745.5896,1903.0525,1627.5164
936,1502.7957,1444.6349,493.57544,879.77313,1232.6224,920.99756,1864.863,1345.3839,1661.4465,1582.1831
937,1470.7096,1385.6963,525.7884,879.75653,1189.1736,852.4083,1774.2672,1457.5107,1620.1587,1526.8624
938,1369.8281,1288.132,489.27957,804.3682,1104.4971,791.6803,1666.5996,1377.9174,1497.6356,1440.0022
939,1381.4088,1264.6586,496.14847,810.0067,1091.8523,782.1733,1626.2339,1349.2987,1484.2643,1385.3489
940,1392.987,1251.5515,495.28152,810.3706,1078.9266,779.2058,1603.4413,1332.6998,1463.8208,1357.3389
941,1394.5062,1242.5363,495.66055,810.4818,1068.5023,773.7636,1575.8523,1306.1039,1441.5989,1331.8236
942,1399.8785,1240.2198,498.13773,814.11035,1063.0267,771.6129,1555.9833,1284.0702,1426.4875,1311.6661
943,1399.6521,1237.9655,499.20367,814.9599,1057.1068,768.8628,1536.961,1262.3031,1409.2025,1293.5396
944,1396.9154,1237.1233,499.84238,814.54517,1051.839,765.9551,1519.8867,1241.6107,1392.5339,1276.8536
945,1392.1663,1237.4885,499.9577,812.6298,1046.6475,762.875,1504.6873,1222.3207,1376.0662,1261.5215
946,1387.6846,1239.4514,500.57056,810.64984,1042.39,760.1985,1491.6505,1207.63,1361.795,1247.3977
947,1381.8121,1241.8368,500.7103,807.3446,1037.8329,757.4332,1480.0319,1194.6501,1347.753,1234.3353
948,1374.586,1244.8302,500.4747,802.92993,1033.0804,754.4811,1469.5499,1181.1708,1333.993,1222.118
949,1368.427,1248.9706,500.89563,798.98596,1029.3854,752.1058,1461.1139,1171.4036,1322.7977,1211.172
950,1359.7452,1252.377,500.20712,793.0916,1024.6079,749.11194,1453.202,1159.9751,1310.4536,1201.0708
951,1352.8517,1256.5419,500.5439,788.4459,1021.3802,746.78485,1446.9913,1153.086,1301.3599,1191.8839
952,2473.5803,1931.8854,1145.3516,1656.8503,1669.7346,1605.8965,2506.0652,2234.8464,2529.7178,1980.1854
953,3196.26,2365.8762,1524.1094,2172.5535,1878.9519,2030.7065,3092.3845,2697.6052,3108.6597,2293.4497
954,3281.9402,2500.1782,1653.5029,2216.2722,1897.9877,2090.4055,2932.343,2997.45,3103.6633,2258.6611
955,3252.2988,2531.8901,1771.3735,2284.3079,1909.9863,2068.9521,2799.0972,3093.4343,3165.5322,2222.8904
956,3108.742,2537.712,1736.7651,2284.9375,1878.0348,2021.2704,2757.3662,3046.3047,3122.7148,2219.6409
957,3037.2312,2556.1057,1805.2058,2351.4128,1893.4042,1997.3031,2759.2556,2999.161,3131.6257,2215.9373
